mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,std dev,std dev,std dev,std dev,std dev,std dev,std dev,std dev,std dev,std dev,std dev,std dev,skewness,skewness,skewness,skewness,skewness,skewness,skewness,skewness,skewness,skewness,skewness,skewness,kurtosis,kurtosis,kurtosis,kurtosis,kurtosis,kurtosis,kurtosis,kurtosis,kurtosis,kurtosis,kurtosis,kurtosis,class-ID
7.56E-06,-4.26E-06,0.00030327,2.35E-05,4.65E-06,0.00033151,0.0035787,0.003583,0.0032797,-0.0073892,-0.0073938,-0.0077253,0.002949,0.001835,0.0075149,0.0028919,0.0018673,0.0043323,2.2471,2.247,2.2468,2.2506,2.2504,2.25,-0.0169,-0.17984,-0.90597,-0.016603,-0.27032,0.96594,-0.006066,-0.0060533,-0.0054963,0.011437,0.01148,0.011239,-0.50042,2.753,17.141,-0.54124,2.8274,6.7327,-1.5022,-1.5023,-1.5024,-1.4932,-1.4933,-1.4932,5
-4.20E-06,2.15E-05,7.47E-05,-3.57E-06,3.58E-06,-2.72E-05,0.018166,0.018145,0.01807,-0.028439,-0.028442,-0.028415,0.0011013,0.00061987,0.0010638,0.0010815,0.00047064,0.0010462,1.1566,1.1566,1.1564,1.1573,1.1573,1.1572,0.0057539,0.56893,1.3648,-0.0068694,0.14604,-0.044846,0.0028689,0.0028138,0.0027528,-0.001074,-0.0010756,-0.0010639,-0.60704,7.1253,12.612,-0.64446,0.64152,3.2541,-1.4998,-1.4998,-1.4999,-1.503,-1.503,-1.5028,5
-3.66E-06,3.66E-05,0.00032282,1.93E-05,2.05E-05,0.00026101,0.010553,0.010516,0.010193,-0.026518,-0.026538,-0.026799,0.002889,0.0016881,0.0040816,0.0028923,0.0021702,0.004572,2.2625,2.2625,2.2618,2.2514,2.2512,2.2504,-0.0073851,0.00011148,0.53438,-0.02347,-0.6042,0.5985,-0.013137,-0.013119,-0.013011,-0.004491,-0.0044277,-0.0047871,-0.53762,1.1395,3.0847,-0.57317,9.7941,6.0908,-1.4967,-1.4966,-1.4969,-1.5018,-1.5019,-1.502,5
9.15E-06,1.82E-05,0.0001719,6.72E-06,-2.43E-06,0.0002447,0.014816,0.014798,0.014626,-0.015937,-0.015934,-0.016179,0.0022264,0.0011546,0.0030568,0.0022604,0.0011447,0.005096,1.3476,1.3475,1.347,1.353,1.353,1.3522,-0.022282,-0.039549,0.8815,-0.027779,0.086563,0.76323,-0.005976,-0.005982,-0.0061159,0.0063614,0.0063646,0.0068267,-0.65445,0.044702,7.8064,-0.69564,-0.10623,4.3714,-1.5098,-1.5099,-1.5099,-1.4979,-1.4979,-1.4973,5
6.32E-06,-8.10E-05,-0.00010471,1.22E-05,-2.23E-05,-0.00022355,0.014235,0.014316,0.014421,-0.028241,-0.028219,-0.027995,0.0028873,0.0017853,0.0056544,0.0029038,0.0020261,0.0072959,2.2506,2.2505,2.2491,2.2406,2.2404,2.2394,-0.010855,-0.60576,-1.5077,-0.023199,-0.071244,-0.37591,-0.01049,-0.010373,-0.0097984,-0.0072547,-0.0072555,-0.0072597,-0.5716,2.976,9.1776,-0.54112,2.6935,3.988,-1.4965,-1.4966,-1.4973,-1.5027,-1.5027,-1.5023,5
-3.43E-06,4.97E-06,-1.50E-05,4.80E-06,7.11E-05,9.48E-05,0.01507,0.015065,0.01508,-0.014871,-0.014942,-0.015037,0.0022653,0.0011881,0.0023042,0.0022129,0.0012782,0.0027635,1.3497,1.3496,1.3492,1.3512,1.3512,1.3507,-0.0099351,0.11095,-0.18633,-0.013902,0.60383,0.45703,-0.0084515,-0.0084343,-0.0084494,0.0082448,0.0081632,0.0081699,-0.72378,1.0584,2.2157,-0.69669,2.9916,8.0298,-1.5022,-1.5022,-1.5019,-1.493,-1.493,-1.493,5
-6.73E-06,9.95E-06,3.88E-05,7.76E-06,-1.35E-05,0.00025275,0.0071109,0.0071009,0.0070621,-0.029087,-0.029074,-0.029326,0.0025933,0.0015384,0.0045326,0.0026436,0.001468,0.0041235,1.8834,1.8833,1.8832,1.8777,1.8777,1.8773,0.013169,0.19071,0.62123,-0.066873,-0.59644,0.48704,-0.012673,-0.012677,-0.013022,-0.0030003,-0.0029637,-0.0029931,-0.66144,2.3502,5.1295,-0.54374,4.5686,6.8024,-1.4975,-1.4975,-1.4972,-1.5006,-1.5005,-1.5001,5
-2.22E-06,-4.74E-06,-0.00010475,-6.26E-06,-1.60E-05,-0.00013081,0.022375,0.02238,0.022485,-0.014728,-0.014712,-0.014581,0.0012454,0.00067119,0.0020305,0.0012398,0.00086463,0.002514,1.6117,1.6117,1.6115,1.6114,1.6113,1.6109,0.0096957,-0.050303,-0.34147,0.012566,-0.21506,-2.1946,0.0026853,0.0026803,0.0027753,-0.002615,-0.0025838,-0.0023811,-0.76274,6.9164,18.363,-0.76692,8.7551,19.83,-1.498,-1.4981,-1.4981,-1.4974,-1.4975,-1.4976,5
4.58E-06,-8.49E-05,-0.00024165,1.45E-05,0.00010344,-0.00026107,0.010784,0.010869,0.011111,-0.02737,-0.027474,-0.027213,0.0028993,0.0017667,0.0044599,0.0028871,0.0022938,0.0043632,2.2622,2.262,2.2612,2.2517,2.2516,2.251,-0.010726,-0.47936,-1.1263,-0.028936,0.71457,-0.35426,-0.012789,-0.012695,-0.01249,-0.006538,-0.0066616,-0.0066448,-0.55847,2.0197,7.0626,-0.55221,5.4209,5.1922,-1.4956,-1.4957,-1.4957,-1.5028,-1.5029,-1.5027,5
1.31E-06,3.42E-05,8.17E-05,-1.74E-06,4.29E-05,-0.00015155,0.0092347,0.0092006,0.0091189,-0.019615,-0.019658,-0.019506,0.0022237,0.0013908,0.0036979,0.0022177,0.0011779,0.0034644,1.3445,1.3445,1.3439,1.3418,1.3418,1.3414,-0.013865,0.17356,0.11044,-0.010815,0.17908,-0.32871,-0.012296,-0.012295,-0.012217,-0.0054885,-0.0055489,-0.0055408,-0.7481,3.7309,5.5353,-0.66658,0.2005,3.4101,-1.4991,-1.4991,-1.4987,-1.5026,-1.5026,-1.502,5
-3.74E-06,-1.59E-05,4.50E-05,-5.48E-06,9.08E-06,0.00018201,0.015147,0.015163,0.015118,-0.026704,-0.026713,-0.026895,0.0011609,0.00058141,0.001041,0.0011105,0.00048495,0.0025408,1.1761,1.176,1.1758,1.176,1.176,1.1757,-0.0048597,-1.4562,2.771,0.0010745,0.15585,1.231,0.0020224,0.0020657,0.0019015,0.00034386,0.00033342,-4.11E-05,-0.71652,14.934,22.373,-0.67527,1.0453,17.928,-1.4992,-1.4992,-1.4994,-1.4967,-1.4967,-1.497,5
4.49E-06,-6.96E-06,2.41E-05,-9.24E-06,3.20E-05,-8.07E-05,0.018926,0.018933,0.018909,-0.016137,-0.016169,-0.016089,0.001247,0.00071408,0.0012163,0.0012586,0.00078259,0.0016504,1.6202,1.6202,1.62,1.6162,1.6162,1.6161,-0.010619,0.32335,-0.30295,0.015865,1.1513,-0.7086,0.0027878,0.002795,0.0027619,-0.00099209,-0.0010493,-0.00095932,-0.79267,7.9278,7.5608,-0.77371,15.57,7.4529,-1.4993,-1.4993,-1.4992,-1.499,-1.499,-1.4988,5
-3.96E-06,-2.07E-05,-9.14E-06,-2.45E-06,3.37E-06,-1.28E-07,0.016166,0.016187,0.016196,-0.024765,-0.024768,-0.024768,0.00081454,0.00048888,0.00055358,0.00079935,0.00028253,0.00061476,1.8056,1.8056,1.8055,1.8016,1.8016,1.8016,0.016704,-9.3548,0.15786,0.0014568,0.030522,0.20538,0.0025148,0.0025445,0.0025594,-0.0064932,-0.0065015,-0.0065141,-0.48375,163.21,6.415,-0.45293,2.4875,18.886,-1.4973,-1.4973,-1.4973,-1.4969,-1.4968,-1.4968,5
3.35E-06,-2.07E-06,1.91E-05,1.37E-06,2.39E-06,-0.00041964,0.01309,0.013092,0.013073,-0.036583,-0.036586,-0.036166,0.00079811,0.00034609,0.00084855,0.0007999,0.00080337,0.0046864,1.4547,1.4547,1.4547,1.4557,1.4557,1.4559,-0.0024651,0.030293,0.030432,-0.0044588,0.091695,-2.2245,-0.00045735,-0.00044697,-0.00044369,-0.0018683,-0.0018402,-0.0014551,-0.54965,21.754,6.3511,-0.56235,23.511,12.195,-1.4991,-1.4991,-1.4992,-1.4981,-1.4981,-1.498,5
-1.42E-06,-9.41E-06,-6.89E-06,1.90E-07,-5.00E-06,1.35E-06,0.013153,0.013163,0.013169,-0.037455,-0.03745,-0.037451,0.00080017,0.00031708,0.00061621,0.00079256,0.00026561,0.00047566,1.4536,1.4536,1.4536,1.4523,1.4523,1.4523,0.001889,-3.9579,-0.66978,0.00031316,-1.074,0.038066,-0.00094518,-0.000913,-0.00089246,0.00028791,0.00030768,0.00031603,-0.56365,41.262,25.286,-0.5581,9.7061,4.9338,-1.4974,-1.4974,-1.4974,-1.497,-1.497,-1.497,5
-1.89E-05,0.00011957,5.08E-05,-1.67E-06,7.80E-05,4.27E-05,0.012748,0.012628,0.012578,-0.012585,-0.012663,-0.012705,0.0022739,0.0014385,0.0038474,0.0022089,0.0012864,0.0027057,1.3454,1.3454,1.3449,1.3517,1.3516,1.351,-0.0065833,0.43027,0.18287,-0.02022,0.51456,-0.099041,-0.0048026,-0.0049921,-0.0049141,0.010025,0.0099061,0.010062,-0.67653,3.11,4.4753,-0.6769,2.9785,1.7472,-1.5024,-1.5025,-1.5018,-1.4935,-1.4936,-1.4936,5
6.66E-06,2.20E-05,0.00021942,2.71E-06,-2.21E-05,0.00023742,-8.56E-05,-0.00010758,-0.000327,-0.029369,-0.029347,-0.029584,0.0022995,0.0012301,0.0041537,0.0022748,0.0011976,0.0043927,1.4099,1.4097,1.4091,1.4192,1.4191,1.4182,-0.015472,-0.080088,0.18453,-0.013721,-0.074388,1.1672,-0.0040792,-0.0040888,-0.0044129,0.0043232,0.0043595,0.0045022,-0.70971,1.4264,9.078,-0.69476,0.75319,6.3589,-1.5073,-1.5075,-1.508,-1.4976,-1.4976,-1.4974,5
-1.57E-06,8.51E-06,-7.10E-06,-6.59E-06,3.54E-06,1.35E-05,0.016179,0.016171,0.016178,-0.025557,-0.02556,-0.025574,0.0011092,0.00054381,0.0011435,0.0011357,0.00050919,0.0016422,1.1677,1.1677,1.1675,1.1699,1.1699,1.1697,-0.0018929,0.13507,0.22542,0.0032601,-0.2113,-0.84255,0.0022154,0.0021925,0.0020775,-0.0020154,-0.0019971,-0.0020519,-0.68482,5.4076,4.9409,-0.75211,1.3862,12.102,-1.5007,-1.5008,-1.5008,-1.4984,-1.4984,-1.4984,5
-9.84E-07,-6.69E-06,-1.82E-05,1.93E-05,-1.75E-05,-7.98E-05,0.0061421,0.0061488,0.0061669,-0.026568,-0.026551,-0.026471,0.0025884,0.0018892,0.0038842,0.0026269,0.0017916,0.006382,1.8877,1.8875,1.8867,1.8827,1.8826,1.8813,0.0037665,-0.40084,-0.69565,-0.0071983,-0.62629,-1.0075,-0.010005,-0.0099938,-0.0098582,-0.0036662,-0.0036219,-0.0035263,-0.64394,14.541,5.3535,-0.59345,7.5719,6.7414,-1.4967,-1.4968,-1.4963,-1.5016,-1.5017,-1.5012,5
-1.90E-05,3.09E-06,0.00023282,5.25E-06,3.49E-05,0.00012175,0.0083535,0.0083504,0.0081176,-0.012916,-0.012951,-0.013073,0.0022667,0.0012926,0.003817,0.0022021,0.0012108,0.0032302,1.3388,1.3387,1.338,1.3435,1.3434,1.343,-0.0065324,-0.016086,0.50054,-0.022273,0.16933,1.2871,-0.0043363,-0.0042893,-0.0040621,0.009971,0.0099975,0.010055,-0.72098,2.7006,2.7982,-0.71112,0.96301,7.4342,-1.5025,-1.5025,-1.502,-1.4942,-1.4943,-1.494,5
-6.17E-06,6.03E-05,-0.00024393,-2.62E-05,5.34E-06,0.0001159,0.0072829,0.0072227,0.0074666,-0.038767,-0.038772,-0.038888,0.0022997,0.0013723,0.0039704,0.0022957,0.0012583,0.003306,1.4351,1.435,1.4343,1.4354,1.4353,1.4345,-0.016151,0.36119,-0.45081,0.0062312,-0.095232,0.8316,0.0074007,0.0073738,0.0077115,-0.019802,-0.019815,-0.020173,-0.70319,2.0001,3.424,-0.7555,3.2473,7.1091,-1.5045,-1.5046,-1.5043,-1.4909,-1.491,-1.4913,5
-1.04E-06,6.49E-05,-4.18E-05,1.15E-05,5.86E-05,-6.75E-05,0.0048316,0.0047667,0.0048085,-0.028065,-0.028123,-0.028056,0.0022906,0.0013077,0.0042241,0.0022968,0.0012448,0.0033597,1.4078,1.4077,1.4073,1.4165,1.4165,1.4159,-0.01804,0.34163,0.49279,-0.031374,0.34755,-0.35436,-0.0085953,-0.0086864,-0.0085368,0.0032799,0.0032109,0.003233,-0.67867,1.442,11.178,-0.70182,2.2479,2.4889,-1.5076,-1.5077,-1.5076,-1.4965,-1.4966,-1.4963,5
-6.21E-06,-6.35E-06,-0.00021102,-4.31E-06,1.63E-05,4.22E-05,0.017017,0.017024,0.017235,-0.027869,-0.027886,-0.027928,0.0011091,0.00046846,0.0028499,0.001157,0.00059364,0.0011436,1.1905,1.1905,1.1903,1.1895,1.1895,1.1894,0.0068526,-0.31468,-2.9274,-0.0042865,0.66018,0.061545,0.0003566,0.00037475,0.00057151,-0.0047904,-0.0047925,-0.0047862,-0.65598,1.7952,24.223,-0.72288,12.924,5.3652,-1.4998,-1.4998,-1.4995,-1.4977,-1.4977,-1.4977,5
1.65E-05,-7.21E-06,0.00013339,2.01E-05,9.83E-05,0.0011756,0.0056194,0.0056266,0.0054932,-0.022986,-0.023084,-0.024259,0.002605,0.0013655,0.0059511,0.0026492,0.0017522,0.010279,1.889,1.889,1.8886,1.8846,1.8845,1.8832,-0.0084281,-0.21913,-0.36427,-0.021554,1.0161,2.1408,-0.010746,-0.010712,-0.010958,-0.0013286,-0.0014304,-0.0023236,-0.65955,0.59213,12.284,-0.60733,6.8533,14.904,-1.499,-1.499,-1.4984,-1.5015,-1.5015,-1.5012,5
1.07E-05,6.92E-05,-0.00077442,1.42E-05,2.49E-05,0.00022889,0.0068003,0.0067311,0.0075055,-0.024232,-0.024257,-0.024486,0.0026189,0.0015061,0.0060984,0.0026205,0.0013642,0.0048735,1.89,1.89,1.8888,1.8843,1.8843,1.8837,0.0013736,0.5986,-1.3618,-0.02501,0.15165,-0.0057544,-0.0097923,-0.0098566,-0.0092031,0.00069792,0.00067519,0.00067459,-0.63807,4.5377,7.9663,-0.5974,0.53639,5.6143,-1.5022,-1.5022,-1.5022,-1.4979,-1.4979,-1.4975,5
1.22E-06,8.56E-05,5.58E-05,-3.87E-06,-5.70E-06,0.00011057,0.016088,0.016002,0.015946,-0.01348,-0.013474,-0.013584,0.0012435,0.0011826,0.0022104,0.0012505,0.00074108,0.0015806,1.6178,1.6176,1.6174,1.6154,1.6154,1.6152,2.53E-05,0.73153,1.7296,0.003641,-0.45453,0.35792,0.00077331,0.00070963,0.000707,-0.0020057,-0.0020001,-0.0019816,-0.77416,14.395,18.4,-0.75461,5.5301,8.176,-1.4982,-1.4982,-1.4981,-1.4975,-1.4975,-1.4974,5
-6.50E-06,4.20E-05,-6.90E-05,2.51E-06,-3.75E-05,-8.35E-05,0.014013,0.013971,0.01404,-0.039103,-0.039065,-0.038982,0.0022972,0.0012813,0.003974,0.0022876,0.0012778,0.003369,1.4311,1.431,1.4303,1.4321,1.432,1.4313,-0.023921,0.16314,-0.7447,0.0023333,-0.18221,-0.4561,0.0077101,0.0076474,0.0074905,-0.0094893,-0.0094259,-0.0090336,-0.70109,2.0162,7.9139,-0.7381,0.83716,3.2821,-1.5022,-1.5022,-1.5019,-1.496,-1.4961,-1.496,5
8.54E-07,5.55E-06,4.13E-07,-4.10E-06,-4.09E-06,-1.38E-05,0.018296,0.018291,0.01829,-0.026158,-0.026154,-0.026141,0.00077803,0.00024731,0.0005199,0.0007703,0.00023457,0.00057715,0.96274,0.96275,0.96273,0.96441,0.96441,0.96438,0.002492,0.50552,-0.12917,0.0078814,-0.44245,-1.2795,-0.00016137,-0.00015621,-0.0001689,0.00093334,0.00093488,0.00088698,-0.6469,6.7545,5.1563,-0.62579,6.8436,14.394,-1.4976,-1.4976,-1.4976,-1.4979,-1.4979,-1.498,5
2.60E-06,-2.49E-05,-0.00032591,2.25E-05,3.50E-05,0.00031301,0.0086593,0.0086841,0.0090101,-0.025403,-0.025438,-0.025751,0.0025816,0.0014223,0.0037213,0.0026503,0.001394,0.0049719,1.8831,1.8831,1.8823,1.8772,1.8772,1.8762,-0.00019877,-0.30074,-1.116,-0.0067494,-0.071046,0.18402,-0.0095975,-0.0095318,-0.0093543,-0.0018712,-0.0018832,-0.0021005,-0.62038,1.3672,5.732,-0.60035,2.0649,3.9252,-1.4987,-1.4987,-1.4989,-1.4979,-1.4979,-1.4978,5
-2.42E-05,0.00011939,0.00048819,2.06E-05,4.60E-05,-0.00023574,0.014979,0.01486,0.014372,-0.032467,-0.032513,-0.032277,0.0028861,0.0018227,0.0069889,0.0028997,0.0017927,0.0083643,2.2512,2.2511,2.2501,2.2397,2.2395,2.2382,0.0016847,0.71483,1.9198,-0.022897,0.34995,-0.26505,-0.0099447,-0.010047,-0.0088542,-0.0079337,-0.0079717,-0.0084625,-0.54418,3.2491,11.408,-0.52754,2.2288,5.9659,-1.4985,-1.4986,-1.4991,-1.5004,-1.5005,-1.4996,5
8.25E-07,-1.78E-07,-2.44E-05,-3.50E-06,7.37E-07,-6.01E-06,0.022743,0.022743,0.022767,-0.020822,-0.020823,-0.020817,0.00082047,0.00031723,0.00058375,0.00080871,0.0002778,0.00047511,1.7999,1.7999,1.7999,1.7976,1.7976,1.7976,-0.0033523,0.053684,0.16709,0.0090302,0.49739,-0.32401,-0.002735,-0.0027342,-0.0027157,0.00027388,0.0002742,0.00027032,-0.50767,13.624,8.2733,-0.47633,12.828,3.7323,-1.4974,-1.4974,-1.4974,-1.4982,-1.4981,-1.4982,5
-1.02E-05,-6.63E-05,-0.0003196,9.51E-06,1.74E-05,2.78E-05,0.012253,0.012319,0.012639,-0.017117,-0.017135,-0.017163,0.0022449,0.0016652,0.0045837,0.0022128,0.0011341,0.0028891,1.3465,1.3463,1.3453,1.3459,1.3459,1.3453,-0.0025308,-0.89264,-1.5535,-0.027348,-0.015518,-0.10221,-0.013183,-0.013004,-0.012487,-0.0037657,-0.0037588,-0.0040324,-0.76072,6.3018,9.1303,-0.66803,0.36276,3.0027,-1.4982,-1.4985,-1.4985,-1.5031,-1.5031,-1.5032,5
-6.08E-06,-1.76E-06,0.00013407,7.67E-06,4.80E-05,0.00038503,0.010524,0.010526,0.010392,-0.018831,-0.018879,-0.019264,0.0022228,0.0012403,0.0029818,0.0022359,0.0011874,0.0042047,1.3414,1.3413,1.3408,1.3409,1.3409,1.34,-0.0066468,-0.21302,0.022582,-0.0082002,0.31043,1.0674,-0.0097419,-0.0097169,-0.010183,-0.0084998,-0.0086102,-0.0086536,-0.74718,5.2396,4.0669,-0.69454,1.0373,5.9915,-1.4991,-1.4992,-1.4991,-1.5029,-1.5029,-1.5029,5
1.45E-05,1.81E-05,0.00026781,-2.67E-06,-4.18E-05,0.00016248,0.0083846,0.0083665,0.0080987,-0.023885,-0.023844,-0.024006,0.002899,0.0019074,0.0038483,0.0028775,0.0017907,0.0060812,2.2544,2.2543,2.254,2.2484,2.2483,2.2472,-0.0050586,0.23803,0.70146,-0.024112,-0.40424,1.1356,-0.011918,-0.011917,-0.01215,0.0050689,0.0051463,0.0048403,-0.53332,4.8252,6.0398,-0.51968,3.7402,10.268,-1.4978,-1.4979,-1.4978,-1.4995,-1.4995,-1.4995,5
-7.42E-07,4.53E-06,0.00013781,-3.43E-06,1.20E-06,0.00010773,0.022103,0.022099,0.021961,-0.017633,-0.017634,-0.017742,0.0012335,0.00073318,0.0019038,0.0012551,0.00067875,0.001557,1.6197,1.6196,1.6193,1.6181,1.6181,1.6179,0.0012769,0.10482,1.9301,0.0058732,-0.12025,0.69038,0.0026312,0.002633,0.0025024,-0.0018869,-0.0018703,-0.0019014,-0.76612,4.2033,16.612,-0.79622,3.7219,7.9256,-1.4992,-1.4992,-1.4992,-1.4973,-1.4973,-1.4972,5
1.25E-06,3.25E-06,3.52E-05,-5.67E-06,2.40E-05,2.26E-05,0.020803,0.0208,0.020764,-0.019576,-0.0196,-0.019622,0.0012191,0.00080002,0.0020512,0.0012789,0.00064472,0.0013633,1.6025,1.6025,1.6023,1.6022,1.6022,1.6021,-0.0093332,0.36195,-0.3346,-0.0037879,0.31405,0.0267,0.0034768,0.0034495,0.0033771,-0.0017006,-0.001744,-0.0017277,-0.73682,8.8266,21.989,-0.78337,5.1472,5.1349,-1.501,-1.501,-1.5009,-1.4982,-1.4982,-1.4981,5
1.39E-05,-2.66E-05,-0.00020594,3.13E-06,-2.81E-05,-0.00041586,0.024835,0.024861,0.025067,-0.026027,-0.025999,-0.025584,0.0029249,0.001637,0.003527,0.0028858,0.0018573,0.0091098,2.2515,2.2514,2.2509,2.2504,2.2503,2.2482,-0.026019,-0.30789,-0.84872,0.0077378,-0.044736,-0.95833,0.011984,0.012011,0.012191,-0.012609,-0.012569,-0.011894,-0.53583,2.4433,8.7307,-0.54402,1.3262,6.6246,-1.5016,-1.5016,-1.5015,-1.4921,-1.4921,-1.4913,5
4.43E-06,4.20E-05,-2.61E-05,8.36E-07,-2.40E-05,-3.81E-05,0.017405,0.017363,0.017389,-0.03851,-0.038486,-0.038448,0.0014102,0.00099532,0.0033379,0.0014408,0.0010453,0.0023281,2.145,2.1449,2.1443,2.1405,2.1404,2.1403,-0.0011297,1.1222,-0.24222,-0.018791,-1.5769,-0.266,0.0018304,0.0017932,0.0020253,-0.0024791,-0.0024365,-0.0024204,-0.81644,11.119,8.0652,-0.85946,29.22,7.8425,-1.5014,-1.5014,-1.5014,-1.4981,-1.4982,-1.4981,5
-1.09E-06,1.94E-05,5.66E-05,-5.88E-06,-4.06E-06,7.83E-05,0.020541,0.020522,0.020465,-0.015184,-0.01518,-0.015258,0.0012584,0.00083489,0.0013314,0.001251,0.00096776,0.0016513,1.619,1.6189,1.6188,1.6174,1.6174,1.6172,0.00188,0.22662,-0.443,-0.00095688,-0.41315,0.64698,0.0004394,0.00041684,0.00035562,-0.0011636,-0.0011613,-0.001301,-0.78077,15.413,8.2578,-0.75488,15.426,8.1686,-1.4993,-1.4994,-1.4993,-1.4975,-1.4975,-1.4976,5
7.41E-06,2.37E-05,0.0001653,2.45E-05,-2.29E-05,-0.00012648,0.0069881,0.0069644,0.0067991,-0.022438,-0.022415,-0.022288,0.0025955,0.0014542,0.0038562,0.0026476,0.0014258,0.0062994,1.8881,1.8881,1.8874,1.8837,1.8836,1.8829,-0.0015739,0.059649,0.043468,-0.012451,-0.1337,-0.38999,-0.012041,-0.012045,-0.012015,-0.0016709,-0.0016271,-0.0013243,-0.66115,0.98589,7.3787,-0.60044,1.4341,6.3838,-1.4983,-1.4982,-1.4979,-1.5007,-1.5007,-1.5008,5
-1.52E-06,-6.87E-06,0.00019476,-1.72E-06,2.65E-05,5.64E-05,0.009429,0.0094359,0.0092412,-0.028801,-0.028828,-0.028884,0.002298,0.0013297,0.0053581,0.0023157,0.0011514,0.0020885,1.4143,1.4141,1.4133,1.4177,1.4177,1.4173,-0.015245,0.1661,-0.1195,-0.015312,-0.055028,-0.037368,-0.0047939,-0.0047506,-0.0046684,0.0020034,0.0019764,0.0018841,-0.689,1.8416,5.2973,-0.68922,0.52724,3.4031,-1.5109,-1.5109,-1.5108,-1.4973,-1.4973,-1.4972,5
7.02E-06,3.77E-05,-0.00012718,-1.47E-05,2.59E-06,-0.00047813,0.0070702,0.0070324,0.0071596,-0.031185,-0.031188,-0.030709,0.00227,0.001206,0.0023133,0.0022616,0.001249,0.0043862,1.428,1.4279,1.4275,1.4283,1.4283,1.4274,-0.014961,-0.048672,-0.37843,-0.0099116,0.22879,-1.4033,0.017848,0.017809,0.01774,-0.007205,-0.00722,-0.0066763,-0.70024,0.45607,6.5474,-0.69796,5.5674,12.763,-1.4953,-1.4954,-1.4951,-1.5014,-1.5014,-1.5016,5
2.09E-05,6.60E-06,1.03E-05,1.39E-05,8.75E-05,-1.22E-05,0.0013262,0.0013196,0.0013093,-0.027996,-0.028083,-0.028071,0.0022958,0.0012517,0.0036145,0.002295,0.0013314,0.0022309,1.4083,1.4082,1.4076,1.4163,1.4162,1.4159,-0.022713,0.037223,1.2372,-0.028869,0.53944,0.19808,-0.0076806,-0.0076719,-0.0079402,0.00078236,0.0006685,0.00065028,-0.67056,0.75027,10.053,-0.71148,2.7345,2.1728,-1.5077,-1.5078,-1.5076,-1.4994,-1.4995,-1.4994,5
1.91E-06,5.39E-06,3.28E-06,-5.86E-06,-2.67E-06,-1.05E-05,0.022329,0.022323,0.02232,-0.019981,-0.019979,-0.019968,0.00078502,0.00024957,0.00047249,0.00077449,0.00024251,0.00078403,1.0098,1.0098,1.0098,1.0086,1.0085,1.0085,0.0072628,0.28577,-0.74905,0.012738,-0.12274,-0.28357,0.0012522,0.0012439,0.0012678,-0.004087,-0.0040868,-0.0041123,-0.63559,4.8406,10.107,-0.63897,4.1822,8.9006,-1.4969,-1.4969,-1.4968,-1.4974,-1.4974,-1.4974,5
6.03E-07,2.26E-05,0.00022769,1.15E-05,3.71E-05,0.00096513,0.01654,0.016517,0.016289,-0.030198,-0.030235,-0.0312,0.0029047,0.0017158,0.0049113,0.0029091,0.001852,0.0079156,2.2592,2.2592,2.2582,2.2537,2.2536,2.2528,-0.011879,0.079271,1.1854,-0.017052,0.30017,1.6706,-0.012331,-0.012326,-0.012699,-0.0099387,-0.0099389,-0.0091724,-0.55163,5.047,6.9965,-0.51186,2.2823,8.7054,-1.4964,-1.4964,-1.4963,-1.5015,-1.5015,-1.5018,5
4.46E-06,1.02E-05,-0.00021673,3.18E-06,-2.41E-06,-0.00042941,0.016447,0.016437,0.016653,-0.027337,-0.027335,-0.026905,0.0028703,0.0015998,0.004382,0.0028972,0.0020639,0.0051678,2.2494,2.2493,2.2487,2.2412,2.2412,2.2407,0.0063237,-0.079443,-0.78758,-0.021458,-0.27118,-0.92993,-0.0085918,-0.0085522,-0.0085069,-0.0088683,-0.0088288,-0.0084953,-0.54665,0.71886,3.277,-0.50341,12.118,7.3026,-1.4986,-1.4986,-1.4984,-1.5006,-1.5006,-1.5006,5
7.55E-08,-1.82E-05,1.70E-06,-3.53E-06,-1.45E-06,-1.27E-05,0.015332,0.01535,0.015348,-0.038296,-0.038294,-0.038282,0.00080214,0.00030703,0.00047984,0.00079169,0.00025872,0.00052788,1.4724,1.4724,1.4724,1.4693,1.4693,1.4692,0.0038108,-2.1486,-0.20917,0.0044787,-0.13627,-0.23217,-0.0009708,-0.0009444,-0.00093516,-0.0016699,-0.0016673,-0.0016498,-0.58141,24.551,4.615,-0.53955,4.7732,5.4792,-1.5009,-1.5009,-1.5009,-1.4976,-1.4976,-1.4976,5
-2.45E-06,9.41E-06,0.00014201,-7.45E-06,-4.75E-06,-0.00012027,0.0093875,0.0093781,0.0092361,-0.026107,-0.026102,-0.025982,0.0025853,0.0013993,0.0056242,0.0026291,0.0014725,0.0026487,1.8833,1.8833,1.883,1.8758,1.8757,1.8753,-0.0090212,0.0084308,1.0251,-0.019144,-0.038321,-0.22058,-0.013319,-0.013314,-0.013006,-0.0077604,-0.007762,-0.0076023,-0.66916,0.29329,11.144,-0.63853,1.7877,1.5447,-1.4985,-1.4984,-1.4982,-1.5032,-1.5033,-1.5031,5
